trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
128,0,128,0,249.02892660000362,,249.0061824999284,5,249.02892660000362,249.02892660000362,0.015510500059463084,251.36895439994987,[0.032407407407407406],[-0.3731481481481482],[1],[0],[0],[2.3476669000228867],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
129,0,129,0,251.40998280001804,,251.37163279997185,10,251.40998280001804,251.40998280001804,0.026637000031769276,254.73426830000244,[-0.1712962962962963],[-0.45740740740740743],[1],[0],[0],[3.3362660000566393],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
130,0,130,0,254.77472069999203,,254.73679939995054,10,254.77472069999203,254.77472069999203,0.02639939996879548,256.71764980000444,[-0.36574074074074076],[0.07314814814814814],[1],[0],[0],[1.9546222999924794],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
131,0,131,0,256.75919549993705,,256.7202265999513,10,256.75919549993705,256.75919549993705,0.027389299939386547,258.7663830999518,[-0.03796296296296296],[-0.33796296296296297],[1],[0],[0],[2.01902250002604],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
132,0,132,0,258.80901560001075,,258.77017040003557,10,258.80901560001075,258.80901560001075,0.02746010001283139,261.2325243999949,[-0.3333333333333333],[0.11296296296296296],[1],[0],[0],[2.4350805999711156],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
133,0,133,0,261.25589649996255,,261.23524810001254,5,261.25589649996255,261.25589649996255,0.013415299938060343,263.0980004000012,[0.3212962962962963],[0.3675925925925926],[1],[0],[0],[1.8495647999225184],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
134,0,134,0,263.1233036000049,,263.10090520000085,5,263.1233036000049,263.1233036000049,0.014734099968336523,264.8813224999467,[-0.19166666666666668],[0.47314814814814815],[1],[0],[0],[1.765883699990809],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
135,0,135,0,264.9236462999834,,264.8839661999373,10,264.9236462999834,264.9236462999834,0.027930099982768297,267.86333259998355,[0.12314814814814815],[-0.262037037037037],[1],[0],[0],[2.9516547999810427],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
136,0,136,0,267.88747880002484,,267.8662058999762,5,267.88747880002484,267.88747880002484,0.013932099915109575,269.66292989999056,[0.2851851851851852],[-0.30648148148148147],[1],[0],[0],[1.7830254000145942],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
137,0,137,0,269.70669859996997,,269.66625399992336,10,269.70669859996997,269.70669859996997,0.02939199993852526,271.2622192000272,[0.13333333333333333],[0.19166666666666668],[1],[0],[0],[1.5669563999399543],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
138,0,138,0,271.3019991000183,,271.2649531000061,10,271.3019991000183,271.3019991000183,0.025734199909493327,273.27859769994393,[-0.2361111111111111],[-0.31574074074074077],[1],[0],[0],[1.9881202999968082],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
139,0,139,0,273.30197199992836,,273.28112539998256,5,273.30197199992836,273.30197199992836,0.013487800024449825,275.29424469999503,[-0.04722222222222222],[-0.10833333333333334],[1],[0],[0],[1.999812199966982],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
140,0,140,0,275.3356861999491,,275.29736979992595,10,275.3356861999491,275.3356861999491,0.027385400026105344,278.6263981999364,[-0.44722222222222224],[-0.3712962962962963],[1],[0],[0],[3.301990299951285],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
141,0,141,0,278.6675797000062,,278.62898239993956,10,278.6675797000062,278.6675797000062,0.027059699990786612,281.8924042999279,[0.4888888888888889],[0.5],[1],[0],[0],[3.236587000079453],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
142,0,142,0,281.93394369992893,,281.8950877999887,10,281.93394369992893,281.93394369992893,0.027653600089251995,283.6420035000192,[-0.25925925925925924],[0.375],[1],[0],[0],[1.7194490000838414],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
143,0,143,0,283.66566800000146,,283.6447518999921,5,283.66566800000146,283.66566800000146,0.013537300052121282,285.24170529993717,[-0.3453703703703704],[0.18611111111111112],[1],[0],[0],[1.5836302998941392],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
144,0,144,0,285.28268039994873,,285.2446482999949,10,285.28268039994873,285.28268039994873,0.02654699992854148,288.189887000015,[-0.05277777777777778],[-0.44722222222222224],[1],[0],[0],[2.9189996999921277],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
145,0,145,0,288.2296864000382,,288.192542499979,10,288.2296864000382,288.2296864000382,0.025990699999965727,289.9561732999282,[0.2861111111111111],[0.053703703703703705],[1],[0],[0],[1.737861100002192],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
146,0,146,0,289.9970709999325,,289.95889649994206,10,289.9970709999325,289.9970709999325,0.026342500001192093,291.47263899992686,[-0.12222222222222222],[-0.25277777777777777],[1],[0],[0],[1.4876122999703512],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
147,0,147,0,291.5126900000032,,291.4752187000122,10,291.5126900000032,291.5126900000032,0.02616210002452135,294.65501600003336,[-0.30833333333333335],[0.1712962962962963],[1],[0],[0],[3.1538292000768706],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
148,0,148,0,294.69588080001995,,294.6576406999957,10,294.69588080001995,294.69588080001995,0.02639180002734065,298.4534116999712,[-0.005555555555555556],[0.42685185185185187],[1],[0],[0],[3.7696377000538632],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
149,0,149,0,298.494565699948,,298.4560602999991,10,298.494565699948,298.494565699948,0.02693559997715056,299.90312889998313,[-0.30462962962962964],[0.2935185185185185],[1],[0],[0],[1.4203855999512598],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
150,0,150,0,299.94317779992707,,299.9058796999743,10,299.94317779992707,299.94317779992707,0.025897599989548326,303.3853256999282,[0.46296296296296297],[-0.053703703703703705],[1],[0],[0],[3.4538348999340087],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
151,0,151,0,303.42625889997,,303.38797109993175,10,303.42625889997,303.42625889997,0.02603910001926124,305.35140059993137,[-0.05740740740740741],[-0.028703703703703703],[1],[0],[0],[1.9375759999966249],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
152,0,152,0,305.4603710999945,,305.3539003999904,10,305.4603710999945,305.4603710999945,0.09383509994950145,307.7007909999229,[-0.06481481481481481],[-0.2935185185185185],[1],[0],[0],[2.253249099943787],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
