reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,8,6,62,3,175.35008810000727,,175.33726070000557,175.35008810000727,176.35020280000754,176.35020280000754,176.35020280000754,177.43477440002607,t,1.0765183999901637,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
40,55,62,9,0,63,3,177.44935140002053,,177.43627500004368,177.44935140002053,178.44931610004278,178.44931610004278,178.44931610004278,179.83422130002873,t,1.3772698999964632,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
11,30,7,9,1,64,0,179.8501281000208,,179.8357256000163,179.8501281000208,180.84853110002587,180.84853110002587,180.86496989999432,183.56750340003055,t,2.7163113999995403,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
15,35,13,9,2,65,1,183.5866526000318,,183.56917530001374,183.5866526000318,184.58062210003845,184.58062210003845,184.59730950003723,186.59802050003782,t,2.005253699957393,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
67,75,119,9,3,66,5,186.61290910001844,,186.5993279000395,186.61290910001844,187.61309120000806,187.61309120000806,187.61309120000806,189.8814785000286,t,2.2651234999648295,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
78,80,162,9,4,67,6,189.89970220002579,,189.88369650003733,189.89970220002579,190.89517700002762,190.89517700002762,190.91189380001742,191.86322470003506,t,0.9587036999873817,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
27,50,21,9,5,68,2,191.88029320002533,,191.8646481000469,191.88029320002533,192.87767710001208,192.87767710001208,192.89434669999173,196.44668100000126,t,3.5661160000017844,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
49,60,89,9,6,69,4,196.46531650004908,,196.44865650002612,196.46531650004908,197.46029680001084,197.46029680001084,197.47628220001934,198.6778231000062,t,1.2147552999667823,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
49,60,89,10,0,70,4,198.69216860004235,,198.67956600000616,198.69216860004235,199.69228479999583,199.69228479999583,199.69228479999583,200.2266018000082,t,0.5272026000311598,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
40,55,62,10,1,71,3,200.2417782000266,,200.22772450000048,200.2417782000266,201.241417000012,201.241417000012,201.241417000012,201.7605615000357,t,0.502680599980522,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
11,30,7,10,2,72,0,201.77957720000995,,201.76267800002825,201.77957720000995,202.77433510002447,202.77433510002447,202.7908084000228,203.5094588000211,l,0.7292170000146143,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
15,35,13,10,3,73,1,203.5305737000308,,203.51099480001722,203.5305737000308,204.52389760001097,204.52389760001097,204.5405366999912,206.04182850004872,t,1.5077278999960981,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
27,50,21,10,4,74,2,206.05790380004328,,206.04359750001458,206.05790380004328,207.05643759999657,207.05643759999657,207.07300050003687,207.85837810003432,t,0.7946549000334926,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
67,75,119,10,5,75,5,207.876310200023,,207.86002850002842,207.876310200023,208.87223400000948,208.87223400000948,208.88891800004058,210.00752600003034,l,1.1289290999993682,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
78,80,162,10,6,76,6,210.02813690004405,,210.00970809999853,210.02813690004405,211.02149519999512,211.02149519999512,211.03820090001682,212.65631750004832,t,1.6235722999554127,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
27,50,21,11,0,77,2,212.67207000002963,,212.6578859000001,212.67207000002963,213.67066990002058,213.67066990002058,213.68723700003466,214.10573080001632,t,0.41984210000373423,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
78,80,162,11,1,78,6,214.1256525000208,,214.10800190002192,214.1256525000208,215.12018970004283,215.12018970004283,215.13679810002213,215.68859190004878,t,0.5581006000284106,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
49,60,89,11,2,79,4,215.70477640000172,,215.69014870002866,215.70477640000172,216.7029806000064,216.7029806000064,216.71980710001662,217.1724543000455,t,0.46528780000517145,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
67,75,119,11,3,80,5,217.19068679999327,,217.1748557999963,217.19068679999327,218.18603929999517,218.18603929999517,218.20258979999926,218.65453500003787,t,0.45588510000379756,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
15,35,13,11,4,81,1,218.67271370004164,,218.65620409999974,218.67271370004164,219.6686391000403,219.6686391000403,219.68534110003384,220.471047500032,t,0.7985522999661043,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
11,30,7,11,5,82,0,220.48688159999438,,220.47280150000006,220.48688159999438,221.48500849999255,221.48500849999255,221.5013407000224,221.91885190003086,l,0.4167699000099674,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
40,55,62,11,6,83,3,221.93418800004292,,221.92025110003306,221.93418800004292,222.93433469999582,222.93433469999582,222.93433469999582,224.56898670003284,t,1.623252599965781,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
11,30,7,12,0,84,0,224.58525350003038,,224.5707161000464,224.58525350003038,225.58330040000146,225.58330040000146,225.60001190000912,225.93523840000853,t,0.3370946000213735,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
27,50,21,12,1,85,2,225.9544057000312,,225.9374545000028,225.9544057000312,226.94952339999145,226.94952339999145,226.96610770002007,227.4015906000277,t,0.4407782999915071,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
67,75,119,12,2,86,5,227.41811640001833,,227.40318950003712,227.41811640001833,228.41612629999872,228.41612629999872,228.43253930000355,228.71833870001137,t,0.2870272999862209,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
49,60,89,12,3,87,4,228.74457979999715,,228.7205995999975,228.74457979999715,229.73187730001519,229.73187730001519,229.74849980004365,230.15032330004033,t,0.41065430000890046,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
15,35,13,12,4,88,1,230.16599950002274,,230.15193350001937,230.16599950002274,231.16513370000757,231.16513370000757,231.1817968999967,231.6833697000402,t,0.5138633999740705,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
78,80,162,12,5,89,6,231.70110619999468,,231.68505510000978,231.70110619999468,232.6976205999963,232.6976205999963,232.71434480004245,233.2511242000037,t,0.549647499981802,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
40,55,62,12,6,90,3,233.27057330001844,,233.25364660000196,233.27057330001844,234.26362490002066,234.26362490002066,234.2803496000124,235.4651824000175,t,1.1923908999888226,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
67,75,119,13,0,91,5,235.4833833000157,,235.46663969999645,235.4833833000157,236.47983369999565,236.47983369999565,236.49635520001175,236.98175610002363,t,0.4927538000047207,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
40,55,62,13,1,92,3,236.99902780004777,,236.98323450004682,236.99902780004777,237.9959429000155,237.9959429000155,238.01235670002643,238.73056820000056,t,0.7239436999661848,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
78,80,162,13,2,93,6,238.74672779999673,,238.7320035000448,238.74672779999673,239.74537100002635,239.74537100002635,239.76184960000683,240.11372429999756,t,0.35526859998935834,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
49,60,89,13,3,94,4,240.13164969999343,,240.1151927000028,240.13164969999343,241.12820740003372,241.12820740003372,241.1448102000286,241.42992210004013,t,0.294242599979043,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
15,35,13,13,4,95,1,241.44643500004895,,241.4313739000354,241.44643500004895,242.44440530001884,242.44440530001884,242.4608922000043,242.64606360002654,t,0.1959334000130184,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
11,30,7,13,5,96,0,242.6624540000339,,242.64752330002375,242.6624540000339,243.66053910000483,243.66053910000483,243.6773274000152,245.07832349999808,t,1.404794700036291,None,p01,001,2024-11-18_18h24.13.270,Delay discounting,2024.1.5,None,2024-11-18 18h24.37.280778 +0530,
