reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,1,5,12,1,21.923579599999357,,21.910151999996742,21.923579599999357,22.923390400013886,22.923390400013886,22.923390400013886,23.626787900022464,l,0.7001477000012528,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,1,6,13,6,23.64202450000448,,23.62838050001301,23.64202450000448,24.639506700012134,24.639506700012134,24.65620540000964,25.30761910000001,t,0.6607771000126377,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,2,0,14,1,25.32252790001803,,25.30880060000345,25.32252790001803,26.322499500005506,26.322499500005506,26.322499500005506,27.040270500001498,l,0.7029282999865245,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,2,1,15,2,27.055142800003523,,27.041687400022056,27.055142800003523,28.055397600022843,28.055397600022843,28.055397600022843,29.023490300023695,l,0.9655958999937866,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,2,2,16,6,29.04037070000777,,29.024996200023452,29.04037070000777,30.037865799997235,30.037865799997235,30.054302400007145,30.9719119000074,t,0.9184661999752279,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,2,3,17,4,30.987131100002443,,30.972955900011584,30.987131100002443,31.987094000010984,31.987094000010984,31.987094000010984,32.955227400001604,t,0.961560499999905,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,2,4,18,0,32.97464860000764,,32.957357000006596,32.97464860000764,33.96956670001964,33.96956670001964,33.986326800019015,34.50417290002224,l,0.5288765000004787,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,2,5,19,3,34.51926940001431,,34.505150300014066,34.51926940001431,35.51914430002216,35.51914430002216,35.51914430002216,37.1373145999969,t,1.6147784999920987,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,2,6,20,5,37.151815699995495,,37.139009400008945,37.151815699995495,38.15180809999583,38.15180809999583,38.15180809999583,39.169650900003035,l,1.0004384999920148,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,3,0,21,0,39.184654700016836,,39.17121880000923,39.184654700016836,40.184603000001516,40.184603000001516,40.184603000001516,42.018302500015125,l,1.8206779999891296,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,3,1,22,6,42.03332519999822,,42.01955700002145,42.03332519999822,43.033402900007786,43.033402900007786,43.033402900007786,43.701744599995436,t,0.6557980999932624,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,3,2,23,2,43.71625260001747,,43.70306709999568,43.71625260001747,44.716199700022116,44.716199700022116,44.716199700022116,45.68390930001624,t,0.9507219000079203,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,3,3,24,3,45.69906060001813,,45.68557930001407,45.69906060001813,46.69894210001803,46.69894210001803,46.69894210001803,49.249442900007125,t,2.53380209999159,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,3,4,25,4,49.26441870001145,,49.250681500008795,49.26441870001145,50.26422320000711,50.26422320000711,50.26422320000711,50.931965600000694,t,0.6541045000194572,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,3,5,26,1,50.94708250000258,,50.93282790001831,50.94708250000258,51.94693540001754,51.94693540001754,51.94693540001754,52.73154180002166,l,0.774442399997497,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,3,6,27,5,52.74693760002265,,52.73310050001601,52.74693760002265,53.74639800001751,53.74639800001751,53.74639800001751,54.58087240002351,t,0.8240787000104319,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,4,0,28,4,54.59603939999943,,54.5821407000185,54.59603939999943,55.59603960000095,55.59603960000095,55.59603960000095,58.912342499999795,t,3.3048517999995966,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,4,1,29,6,58.92763120000018,,58.913259200024186,58.92763120000018,59.92758000001777,59.92758000001777,59.92758000001777,63.79514270002255,l,3.8639056000101846,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,4,2,30,2,63.80948820000049,,63.796439600002486,63.80948820000049,64.80916120001348,64.80916120001348,64.80916120001348,65.51118349999888,l,0.6870919000066351,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,4,3,31,5,65.52938799999538,,65.51319739999599,65.52938799999538,66.52533530001529,66.52533530001529,66.5420032000111,67.02832520002266,t,0.49440349999349564,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,4,4,32,3,67.04468459999771,,67.03022090002196,67.04468459999771,68.04147240001475,68.04147240001475,68.05812120001065,68.82623420000891,t,0.7766089999931864,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,4,5,33,0,68.84103720000712,,68.82720170001267,68.84103720000712,69.84103380001034,69.84103380001034,69.84103380001034,70.42550310000661,l,0.5750497000117321,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,4,6,34,1,70.44067060001544,,70.42647289999877,70.44067060001544,71.44061859999783,71.44061859999783,71.44061859999783,72.05857470000046,l,0.6100932999979705,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,5,0,35,6,72.07356040002196,,72.06010669999523,72.07356040002196,73.07338170000003,73.07338170000003,73.07338170000003,73.79100280001876,t,0.703761199984001,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,5,1,36,0,73.80652589999954,,73.79194300001836,73.80652589999954,74.80585180001799,74.80585180001799,74.80585180001799,75.59122890001163,l,0.7713690999953542,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,5,2,37,2,75.60952590001398,,75.59304540001904,75.60952590001398,76.60549070002162,76.60549070002162,76.62197740000556,77.00663570000324,l,0.38981589998002164,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,5,3,38,3,77.02164809999522,,77.00779340000008,77.02164809999522,78.02148950000992,78.02148950000992,78.02148950000992,79.78977309999755,t,1.7589206999982707,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,5,4,39,1,79.8061907000083,,79.79133080001338,79.8061907000083,80.8042800000112,80.8042800000112,80.82097240001895,92.3018058000016,l,11.486616900016088,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,5,5,40,5,92.31760430001304,,92.30345340000349,92.31760430001304,93.31624490002287,93.31624490002287,93.3329619000142,94.01884710000013,t,0.6933496999845374,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,5,6,41,4,94.03561750001973,,94.02041990001453,94.03561750001973,95.03229000000283,95.03229000000283,95.04895280001801,95.93335350000416,t,0.8862923999840859,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,6,0,42,3,95.9485321000102,,95.93442470001173,95.9485321000102,96.9484880999953,96.9484880999953,96.9484880999953,98.31904250002117,t,1.365622399986023,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,6,1,43,5,98.33728289999999,,98.3208160000213,98.33728289999999,99.33112489999621,99.33112489999621,99.34776340000099,100.99885970001924,t,1.6568382999976166,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,6,2,44,2,101.01356700001634,,100.99999860001844,101.01356700001634,102.01361740002176,102.01361740002176,102.01361740002176,106.28036720000091,l,4.257066299993312,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,6,3,45,0,106.29577150000841,,106.28189260000363,106.29577150000841,107.29522349999752,107.29522349999752,107.29522349999752,107.82968740002252,l,0.5239465000049677,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,6,4,46,4,107.84479820000706,,107.8306944000069,107.84479820000706,108.8446796000062,108.8446796000062,108.8446796000062,109.49557379999897,t,0.6411441000236664,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,6,5,47,1,109.51101640000707,,109.49648260002141,109.51101640000707,110.51090819999808,110.51090819999808,110.51090819999808,111.32826589999604,l,0.8104664999991655,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,6,6,48,6,111.34333030000562,,111.32914119999623,111.34333030000562,112.3437068000203,112.3437068000203,112.3437068000203,113.01108749999548,t,0.6534170999948401,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,7,0,49,0,113.02627660002327,,113.01213260000804,113.02627660002327,114.02650530001847,114.02650530001847,114.02650530001847,114.59412520000478,l,0.5507980999827851,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,7,1,50,4,114.60911829999532,,114.5950928000093,114.60911829999532,115.60869000002276,115.60869000002276,115.60869000002276,116.34328309999546,t,0.7228864000062458,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,7,2,51,3,116.35833550000098,,116.3441963000223,116.35833550000098,117.35836100002052,117.35836100002052,117.35836100002052,118.12898249999853,t,0.7674381999822799,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,7,3,52,6,118.14563410001574,,118.13076070000534,118.14563410001574,119.14108440000564,119.14108440000564,119.15775520002353,119.7420196000021,t,0.5925005000026431,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,7,4,53,2,119.75723240000661,,119.74302610001178,119.75723240000661,120.75699360002181,120.75699360002181,120.75699360002181,121.47559180000098,l,0.7160955000144895,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,7,5,54,5,121.48985470001935,,121.47648169999593,121.48985470001935,122.4898186000064,122.4898186000064,122.4898186000064,123.09088190001785,t,0.5868729999929201,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,7,6,55,1,123.10624560000724,,123.09188720001839,123.10624560000724,124.10618150001392,124.10618150001392,124.10618150001392,124.72420530000818,l,0.6149884999904316,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,8,0,56,2,124.73910700000124,,124.7253258000128,124.73910700000124,125.7390149999992,125.7390149999992,125.7390149999992,126.44046220000018,l,0.6864325999922585,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
11,30,7,8,1,57,0,126.45518190000439,,126.44206040000427,126.45518190000439,127.45466489999671,127.45466489999671,127.45466489999671,128.00595170000452,l,0.540203799988376,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,8,2,58,4,128.0209698000108,,128.00738930000807,128.0209698000108,129.02138540000306,129.02138540000306,129.02138540000306,130.02242130000377,t,0.9988993000006303,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
15,35,13,8,3,59,1,130.03713900002185,,130.023737600015,130.03713900002185,131.03709250001702,131.03709250001702,131.03709250001702,132.80455130001064,l,1.763139599992428,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
67,75,119,8,4,60,5,132.82066240001586,,132.80605549999746,132.82066240001586,133.81929010001477,133.81929010001477,133.83599350001896,134.67090230001486,t,0.8496699999959674,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
40,55,62,8,5,61,3,134.68558400002075,,134.67191350000212,134.68558400002075,135.68530760001158,135.68530760001158,135.68530760001158,136.53746210000827,l,0.8386157000204548,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,8,6,62,6,136.5523168000218,,136.5389994000143,136.5523168000218,137.55184739999822,137.55184739999822,137.56806869999855,138.4530747999961,t,0.8989812000072561,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
27,50,21,9,0,63,2,138.46753779999563,,138.45457920001354,138.46753779999563,139.4672732000181,139.4672732000181,139.4672732000181,140.20192900000256,l,0.7299767000076827,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
49,60,89,9,1,64,4,140.21693640001467,,140.20324390000314,140.21693640001467,141.2166411000071,141.2166411000071,141.2166411000071,141.83469700001297,l,0.6019678000011481,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
78,80,162,9,2,65,6,141.84972670002026,,141.83622620001552,141.84972670002026,142.84978030002094,142.84978030002094,142.84978030002094,143.38427190002403,t,0.5323908999853302,None,p2,001,2024-11-15_11h27.40.685,Delay discounting,2024.1.5,None,2024-11-15 11h27.59.072761 +0530,
