reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,1,3,10,6,15.01861060000374,,15.006260699999984,15.01861060000374,16.018369500001427,16.018369500001427,16.018369500001427,16.420279799989657,t,0.3997522999998182,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,1,4,11,0,16.43483469999046,,16.421286900003906,16.43483469999046,17.434584200003883,17.434584200003883,17.434584200003883,17.88573670000187,l,0.44012140002450906,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,1,5,12,3,17.901080400013598,,17.886762600013753,17.901080400013598,18.90099530000589,18.90099530000589,18.90099530000589,19.76878859999124,l,0.8563893999962602,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,1,6,13,1,19.78395620000083,,19.76993730000686,19.78395620000083,20.783887700003106,20.783887700003106,20.783887700003106,21.35133579999092,l,0.5651614999806043,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,2,0,14,1,21.36684589998913,,21.352461900009075,21.36684589998913,22.366540899995016,22.366540899995016,22.366540899995016,23.117794899997534,l,0.7350440000009257,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,2,1,15,4,23.132999199995538,,23.118977700010873,23.132999199995538,24.132574999995995,24.132574999995995,24.132574999995995,25.933338400005596,t,1.798348900018027,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,2,2,16,0,25.948240500001702,,25.934453099995153,25.948240500001702,26.94795269999304,26.94795269999304,26.94795269999304,27.698921300005168,l,0.7455162999976892,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,2,3,17,5,27.71403659999487,,27.699883299996145,27.71403659999487,28.714229000004707,28.714229000004707,28.714229000004707,29.382169399992563,t,0.6516664000228047,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,2,4,18,6,29.39713640001719,,29.38356020001811,29.39713640001719,30.39676750000217,30.39676750000217,30.39676750000217,31.04787330000545,t,0.6383643999870401,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,2,5,19,3,31.063152000017,,31.048748400004115,31.063152000017,32.06290419999277,32.06290419999277,32.06290419999277,32.897208100010175,t,0.8264826000086032,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,2,6,20,2,32.91259610000998,,32.89819279999938,32.91259610000998,33.912559099990176,33.912559099990176,33.912559099990176,34.48051419999683,l,0.5657367999956477,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,3,0,21,3,34.495350600016536,,34.48163980001118,34.495350600016536,35.4951005000039,35.4951005000039,35.4951005000039,35.87999049999053,l,0.3835475999803748,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,3,1,22,1,35.89495610000449,,35.88121429999592,35.89495610000449,36.894704200007254,36.894704200007254,36.894704200007254,37.92910569999367,l,1.0253725000075065,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,3,2,23,2,37.94434610000462,,37.930128800013335,37.94434610000462,38.94427710000309,38.94427710000309,38.94427710000309,40.22836919999099,l,1.269334099983098,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,3,3,24,4,40.2436699999962,,40.22942889999831,40.2436699999962,41.24338689999422,41.24338689999422,41.24338689999422,42.244726400007494,t,0.9918337000126485,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,3,4,25,0,42.2593513999891,,42.24589459999697,42.2593513999891,43.25909959999262,43.25909959999262,43.25909959999262,45.69422949998989,l,2.4319752999872435,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,3,5,26,5,45.708315500000026,,45.69554620000417,45.708315500000026,46.70805039998959,46.70805039998959,46.70805039998959,47.44325450001634,t,0.7323740000138059,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,3,6,27,6,47.457702300016535,,47.44435350000276,47.457702300016535,48.45744640001794,48.45744640001794,48.45744640001794,49.025854800012894,t,0.5604114000161644,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,4,0,28,0,49.040440000011586,,49.02764479999314,49.040440000011586,50.04028039998957,50.04028039998957,50.04028039998957,50.5747837999952,l,0.5239824999880511,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,4,1,29,3,50.58984359999886,,50.575945499993395,50.58984359999886,51.58966279999004,51.58966279999004,51.58966279999004,51.89098280001781,l,0.28739719997975044,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,4,2,30,1,51.90608929999871,,51.89225810000789,51.90608929999871,52.90590360001079,52.90590360001079,52.90590360001079,53.39049540000269,l,0.4732240000157617,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,4,3,31,4,53.40565610001795,,53.3916373999964,53.40565610001795,54.40534920000937,54.40534920000937,54.40534920000937,54.639999700011685,t,0.2190378000086639,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,4,4,32,2,54.65523560001748,,54.64108880001004,54.65523560001748,55.655063600017456,55.655063600017456,55.655063600017456,55.90646399999969,l,0.24569819998578168,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,4,5,33,5,55.92138529999647,,55.907828499999596,55.92138529999647,56.92127079999773,56.92127079999773,56.92127079999773,57.33911150001222,t,0.4010153000126593,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,4,6,34,6,57.35430559999077,,57.34021059999941,57.35430559999077,58.35414139999193,58.35414139999193,58.35414139999193,59.20569989999058,t,0.8452152000099886,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,5,0,35,5,59.22029930001008,,59.20715030000429,59.22029930001008,60.220144699997036,60.220144699997036,60.220144699997036,60.50492559999111,l,0.27479769999627024,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,5,1,36,0,60.51993080001557,,60.506000499997754,60.51993080001557,61.51974620000692,61.51974620000692,61.51974620000692,61.73759110001265,t,0.21091870000236668,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,5,2,37,3,61.75282100000186,,61.73867859999882,61.75282100000186,62.75372619999689,62.75372619999689,62.75372619999689,62.98775649999152,t,0.2215114000136964,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,5,3,38,2,63.00277859999915,,62.989281699992716,63.00277859999915,64.0021706999978,64.0021706999978,64.0021706999978,64.43736740000895,l,0.43041420000372455,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,5,4,39,1,64.4518800000078,,64.438578900008,64.4518800000078,65.45173649999197,65.45173649999197,65.45173649999197,65.48645130000659,l,0.031978299986803904,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,5,5,40,6,65.50159430000349,,65.48757510000723,65.50159430000349,66.50131610000972,66.50131610000972,66.50131610000972,67.61865029999171,l,1.1067172000184655,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,5,6,41,4,67.63417110001319,,67.61978750000708,67.63417110001319,68.63393619999988,68.63393619999988,68.63393619999988,69.03519490000326,t,0.3850932000204921,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,6,0,42,3,69.05036799999652,,69.03630020000855,69.05036799999652,70.05006310000317,70.05006310000317,70.05006310000317,70.40147509999224,l,0.3373454000102356,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,6,1,43,2,70.41655270001502,,70.40263019999838,70.41655270001502,71.4162922000105,71.4162922000105,71.4162922000105,71.46783840001444,t,0.03477299999212846,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,6,2,44,4,71.48279589999584,,71.46881769999163,71.48279589999584,72.48266090001562,72.48266090001562,72.48266090001562,72.75076560000889,l,0.25385770000866614,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,6,3,45,0,72.7657148000144,,72.75199370001792,72.7657148000144,73.76549350001733,73.76549350001733,73.76549350001733,74.11709960000007,t,0.34274520000326447,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,6,4,46,1,74.13187340000877,,74.11821549999877,74.13187340000877,75.13174609999987,75.13174609999987,75.13174609999987,75.36791749999975,l,0.2310120000038296,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,6,5,47,5,75.38511209998978,,75.36955570001737,75.38511209998978,76.38131409999914,76.38131409999914,76.39794709999114,76.55073560000164,t,0.166431299992837,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,6,6,48,6,76.5644658000092,,76.55192950001219,76.5644658000092,77.56417950001196,77.56417950001196,77.56417950001196,77.8997764000087,l,0.3289017000060994,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,7,0,49,5,77.91389429999981,,77.90063690001261,77.91389429999981,78.91382280000835,78.91382280000835,78.91382280000835,79.18161020000116,t,0.2553090000001248,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,7,1,50,6,79.19691779999994,,79.18265080000856,79.19691779999994,80.19675140001345,80.19675140001345,80.19675140001345,80.4478982000146,t,0.23438350000651553,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,7,2,51,0,80.46325709999655,,80.44902410000213,80.46325709999655,81.46314040001016,81.46314040001016,81.46314040001016,81.48178699999698,t,0.00466559999040328,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,7,3,52,1,81.49633300001733,,81.48293470000499,81.49633300001733,82.49636419999297,82.49636419999297,82.49636419999297,82.54721489999793,t,0.03944910000427626,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,7,4,53,3,82.56272000001627,,82.54821139998967,82.56272000001627,83.56261079999967,83.56261079999967,83.56261079999967,84.0816204000148,t,0.506005000002915,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,7,5,54,4,84.09772950000479,,84.08312339999247,84.09772950000479,85.09541909999098,85.09541909999098,85.1120535999944,85.39676850000978,l,0.2898666000110097,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,7,6,55,2,85.4123091000074,,85.39824219999718,85.4123091000074,86.41129560000263,86.41129560000263,86.42796369999996,86.49565679999068,l,0.06796270000631921,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,8,0,56,4,86.5110571999976,,86.4967856000003,86.5110571999976,87.51092820000486,87.51092820000486,87.51092820000486,87.64516690000892,t,0.12827700001071207,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,8,1,57,5,87.66063399999985,,87.64597000001231,87.66063399999985,88.66051720001269,88.66051720001269,88.66051720001269,88.77870389999589,l,0.10803530001430772,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,8,2,58,0,88.79359270000714,,88.7800952999969,88.79359270000714,89.79357480001636,89.79357480001636,89.79357480001636,90.71127960001468,l,0.9013547000067774,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,8,3,59,6,90.7265493000159,,90.71241040001041,90.7265493000159,91.72624940000242,91.72624940000242,91.72624940000242,92.02730549999978,l,0.2902252999774646,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,8,4,60,2,92.04281590000028,,92.02838669999619,92.04281590000028,93.04274619999342,93.04274619999342,93.04274619999342,94.09403290000046,l,1.0480343000090215,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,8,5,61,3,94.10847140001715,,94.09517230000347,94.10847140001715,95.108324300003,95.108324300003,95.108324300003,96.0441426000034,t,0.9338283000106458,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,8,6,62,1,96.06112200001371,,96.04581420001341,96.06112200001371,97.05759630000102,97.05759630000102,97.07428220001748,97.42556299999706,l,0.3627979000157211,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,9,0,63,6,97.44078520001494,,97.42625750001753,97.44078520001494,98.44051590000163,98.44051590000163,98.44051590000163,98.95850720000453,t,0.5017170999781229,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,9,1,64,5,98.97349209999084,,98.959880600014,98.97349209999084,99.97335350001231,99.97335350001231,99.97335350001231,101.12396570001147,l,1.1356923999846913,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,9,2,65,3,101.13951760000782,,101.12506089999806,101.13951760000782,102.13912300000084,102.13912300000084,102.13912300000084,102.35696900001494,t,0.2064812000025995,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,9,3,66,2,102.37229990001651,,102.35813979999512,102.37229990001651,103.37217529999907,103.37217529999907,103.37217529999907,103.69033929999568,t,0.31154850000166334,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,9,4,67,4,103.70533650001744,,103.69129479999538,103.70533650001744,104.70509100001073,104.70509100001073,104.70509100001073,104.95637010000064,t,0.239525799988769,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,9,5,68,1,104.97153010001057,,104.95759999999427,104.97153010001057,105.97134920000099,105.97134920000099,105.97134920000099,106.0562990999897,l,0.07393740001134574,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,9,6,69,0,106.07121540000662,,106.05742230001488,106.07121540000662,107.07119570000214,107.07119570000214,107.07119570000214,107.30623099999502,t,0.2323599999945145,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,10,0,70,6,107.32099300000118,,107.30732490000082,107.32099300000118,108.32087580001098,108.32087580001098,108.32087580001098,108.52181060001021,l,0.18993600000976585,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,10,1,71,0,108.53722610001569,,108.52293090001331,108.53722610001569,109.53766930001439,109.53766930001439,109.53766930001439,109.82393360001151,t,0.28348720000940375,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,10,2,72,4,109.84178799999063,,109.82535719999578,109.84178799999063,110.8362754000118,110.8362754000118,110.85291400001734,110.92104109999491,l,0.07627690001390874,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,10,3,73,3,110.93611370000872,,110.92196599999443,110.93611370000872,111.9359461000131,111.9359461000131,111.9359461000131,112.45440220000455,l,0.5068893999850843,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,10,4,74,5,112.46924289999879,,112.45585500000743,112.46924289999879,113.46879079999053,113.46879079999053,113.46879079999053,113.7703795999987,t,0.28411949999281205,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,10,5,75,2,113.78524880000623,,113.77183290000539,113.78524880000623,114.78503020000062,114.78503020000062,114.78503020000062,114.9364382000058,t,0.14089229999808595,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,10,6,76,1,114.95147830000496,,114.93748729999061,114.95147830000496,115.95138780001434,115.95138780001434,115.95138780001434,116.0861745000002,t,0.1274390000035055,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,11,0,77,4,116.10327910000342,,116.08788229999482,116.10327910000342,117.10079299999052,117.10079299999052,117.11749450000934,117.1358496999892,l,0.03222150000510737,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,11,1,78,3,117.15068710001651,,117.1368894999905,117.15068710001651,118.1506037999934,118.1506037999934,118.1506037999934,118.28540890000295,l,0.11808269997709431,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,11,2,79,2,118.30025960001512,,118.2867777000065,118.30025960001512,119.30008839999209,119.30008839999209,119.30008839999209,119.46823369999765,l,0.1575736000086181,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,11,3,80,0,119.48320119999698,,119.46894310001517,119.48320119999698,120.48299620000762,120.48299620000762,120.48299620000762,121.00099190001492,l,0.5103673000121489,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,11,4,81,5,121.0161114000075,,121.00213539999095,121.0161114000075,122.0159338999947,122.0159338999947,122.0159338999947,122.06746200000634,l,0.04580849999911152,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,11,5,82,1,122.08250250000856,,122.06849249999505,122.08250250000856,123.08220940001775,123.08220940001775,123.08220940001775,123.81685999999172,t,0.7179876000154763,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,11,6,83,6,123.83175340000889,,123.818353700015,123.83175340000889,124.83166260001599,124.83166260001599,124.83166260001599,125.59890979999909,l,0.7575858999916818,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,12,0,84,5,125.61449810001068,,125.59988029999658,125.61449810001068,126.61429510000744,126.61429510000744,126.61429510000744,126.91648680000799,t,0.2993303000112064,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,12,1,85,4,126.93067980001797,,126.91753299999982,126.93067980001797,127.93050770001719,127.93050770001719,127.93050770001719,128.04913880000822,t,0.10140840001986362,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,12,2,86,1,128.0688336000021,,128.05079979999573,128.0688336000021,129.06349140001112,129.06349140001112,129.0802646999946,129.46548260000418,t,0.40031509997788817,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,12,3,87,6,129.47990330000175,,129.46649550000438,129.47990330000175,130.4797014000069,130.4797014000069,130.4797014000069,130.81422010000097,l,0.32126520000747405,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,12,4,88,0,130.82930830001715,,130.81524850000278,130.82930830001715,131.82934240001487,131.82934240001487,131.82934240001487,131.99712909999653,l,0.15299259999301285,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
27,50,21,12,5,89,2,132.01224979999824,,131.9982302999997,132.01224979999824,133.01217699999688,133.01217699999688,133.01217699999688,133.1133545000048,t,0.08766079999622889,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,12,6,90,3,133.12857000000076,,133.11452040000586,133.12857000000076,134.12848730001133,134.12848730001133,134.12848730001133,134.24641859999974,t,0.11417990000336431,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
15,35,13,13,0,91,1,134.26160500000697,,134.24752360000275,134.26160500000697,135.261202099995,135.261202099995,135.261202099995,135.5291387999896,l,0.25401740000233985,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
78,80,162,13,1,92,6,135.5444739999948,,135.5302239000157,135.5444739999948,136.5442294999957,136.5442294999957,136.5442294999957,136.81217419999302,t,0.2595079999882728,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
49,60,89,13,2,93,4,136.8274228000082,,136.8131229999999,136.8274228000082,137.82723640001495,137.82723640001495,137.82723640001495,138.16167970001698,t,0.3200306000071578,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
11,30,7,13,3,94,0,138.17692759999773,,138.1628144000133,138.17692759999773,139.17667139999685,139.17667139999685,139.17667139999685,139.21152149999398,t,0.01778789999661967,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
67,75,119,13,4,95,5,139.22650520000025,,139.2128789999988,139.22650520000025,140.22638130001724,140.22638130001724,140.22638130001724,140.36223180001252,l,0.1326748999999836,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
40,55,62,13,5,96,3,140.3762204000086,,140.3634139999922,140.3762204000086,141.37586020000163,141.37586020000163,141.37586020000163,141.72796009999,t,0.34349790000123903,None,p4,001,2024-11-15_11h32.53.018,Delay discounting,2024.1.5,None,2024-11-15 11h35.58.600692 +0530,
